time	Temperature	Snet	VPD	WS	Rainfall
2004-04-10T01:00:00Z	24.3951562027612	0	0.17897815843964918	3.007008418189013	1.4436936976226222
2004-04-10T02:00:00Z	24.337340373689358	0	0.23531270771909613	2.7526494378244	1.744644951809822
2004-04-10T03:00:00Z	24.065367784497653	0	0.1853622555521115	2.564978509514428	2.1873486083315643
2004-04-10T04:00:00Z	24.132494777052955	0	0.15498501662206127	2.9260737552369354	2.4174236613514823
2004-04-10T05:00:00Z	23.973988459148245	0	0.17745017438353444	2.898759867970571	2.802335953844527
2004-04-10T06:00:00Z	23.854892182034007	0	0.1735036711396724	2.830773102964718	3.459849020057852
2004-04-10T07:00:00Z	23.724319354579734	9.60804111414589	0.13532279677722453	2.487793776816384	3.9854233117905604
2004-04-10T08:00:00Z	24.664422058382115	105.33906894236493	0.23587051245468546	2.654801416448755	4.124994907935345
2004-04-10T09:00:00Z	25.649023462088053	217.22907500801142	0.33485798557635005	3.3959124507797362	4.264566504080136
2004-04-10T10:00:00Z	26.53282610761829	334.27248494397196	0.563365647718434	4.197911142778817	5.365873629910083
2004-04-10T11:00:00Z	26.003280751831426	474.20050189726317	0.3495933798875594	3.6350787298185123	8.326318032512377
2004-04-10T12:00:00Z	27.28551457898004	645.0489420724421	0.6478577913989289	4.298800449879637	8.59564759694802
2004-04-10T13:00:00Z	27.758001991094943	627.6671222386683	0.8394759089942304	4.81262250129234	8.852982727339969
2004-04-10T14:00:00Z	27.406667973608023	518.3974910223351	0.7710812941399131	5.127099190334988	9.242256632212532
2004-04-10T15:00:00Z	27.666947473773973	579.5395708396277	0.860454608148314	5.324752897760169	9.51485740593282
2004-04-10T16:00:00Z	27.51212231352548	429.7414752872596	0.7399873861283445	4.660959517363486	9.648976986603198
2004-04-10T17:00:00Z	26.571153454980504	215.22012095687205	0.5788306352236159	4.324393751317735	10.11894072049697
2004-04-10T18:00:00Z	26.173263620076227	102.98073157798353	0.46633315633540495	4.2900573734295095	10.305399649721645
2004-04-10T19:00:00Z	25.796486307023997	12.228415963458247	0.40104168864835854	4.028720295866903	10.507124222274657
2004-04-10T20:00:00Z	25.631267289863786	0	0.3958204791613307	3.9669375742409705	10.74919370933827
2004-04-10T21:00:00Z	25.301370602257407	0	0.34234531312908983	3.4555109537763773	10.990172793307
2004-04-10T22:00:00Z	25.248426893613043	0	0.28029401139321	3.136307335718033	0.10904030948811344
2004-04-10T23:00:00Z	25.38852742323644	0	0.2809986483299972	2.9534610373205905	0.1995437663632471
